"","order.id","product.id","customer.id","ship.id","qty.purchased","profit","purchase.segment"
"44654","CP-44654","AB-44654","ER-0034345","MZ-44654",2,22.5,"Corporate"
"44655","OL-44655","OL-44655","OR-0034346","TA-44655",2,1.6,"Corporate"
"44656","AB-44656","OL-44656","NE-0034347","MZ-44656",2,39.6,"Consumer"
"44657","AP-44657","OL-44657","IE-0034348","TA-44657",5,99.2,"Consumer"
"44658","OL-44658","PQ-44658","CH-0034349","DZ-44658",4,98.9,"Home Office"
"44659","OL-44659","XP-44659","LL-0034350","OP-44659",1,62,"Consumer"
"44660","XP-44660","CP-44660","EE-0034351","LP-44660",1,143.4,"Corporate"
"44661","AP-44661","PQ-44661","TT-0034352","TA-44661",2,69.5,"Consumer"
"44662","XP-44662","CP-44662","CK-0034353","PQ-44662",4,128.3,"Consumer"
"44663","AP-44663","AP-44663","AY-0034354","LM-44663",4,108.2,"Corporate"
"44664","PQ-44664","PQ-44664","GS-0034355","DF-44664",5,83.5,"Corporate"
"44665","AP-44665","OL-44665","EZ-0034356","TA-44665",3,22.5,"Consumer"
"44666","XP-44666","XP-44666","IN-0034357","DF-44666",1,3.3,"Corporate"
"44667","XP-44667","AB-44667","LL-0034358","TA-44667",3,31,"Consumer"
"44668","RS-44668","RS-44668","EN-0034359","MZ-44668",3,130.6,"Home Office"
"44669","OL-44669","CP-44669","TO-0034360","LM-44669",1,128.7,"Corporate"
"44670","AB-44670","AB-44670","LE-0034361","OP-44670",2,31,"Consumer"
"44671","OL-44671","CP-44671","EY-0034362","DF-44671",4,138.9,"Corporate"
"44672","OL-44672","AB-44672","ER-0034363","LM-44672",2,63.1,"Corporate"
"44673","AB-44673","AB-44673","NN-0034364","DF-44673",3,153.1,"Consumer"
"44674","RS-44674","PQ-44674","TH-0034365","DZ-44674",2,100.3,"Corporate"
"44675","PZ-44675","OL-44675","ER-0034366","AX-44675",5,116.2,"Consumer"
"44676","PQ-44676","OL-44676","LK-0034367","LP-44676",4,15.9,"Corporate"
"44677","OL-44677","AP-44677","ON-0034368","MZ-44677",2,42.5,"Consumer"
"44678","PQ-44678","OL-44678","RI-0034369","LP-44678",2,39.6,"Consumer"
"44679","PQ-44679","CP-44679","ER-0034370","PQ-44679",3,137.3,"Consumer"
"44680","PZ-44680","AP-44680","AB-0034371","TA-44680",1,128.7,"Corporate"
"44681","PZ-44681","PZ-44681","EE-0034372","AX-44681",2,31,"Corporate"
"44682","PQ-44682","CP-44682","IN-0034373","DZ-44682",4,120.6,"Consumer"
"44683","OL-44683","AP-44683","DT-0034374","TA-44683",3,59.9,"Home Office"
"44684","OL-44684","CP-44684","VE-0034375","AX-44684",2,148.2,"Corporate"
"44685","XP-44685","AP-44685","AN-0034376","MZ-44685",1,114,"Home Office"
"44686","PQ-44686","AB-44686","DT-0034377","TA-44686",2,120.6,"Home Office"
"44687","RS-44687","OL-44687","AN-0034378","LM-44687",4,20.3,"Consumer"
"44688","AP-44688","RS-44688","TE-0034379","LM-44688",3,28.3,"Consumer"
"44689","CP-44689","CP-44689","CH-0034380","AX-44689",1,40.8,"Corporate"
"44690","PZ-44690","PQ-44690","LL-0034381","TA-44690",3,130.6,"Consumer"
"44691","XP-44691","RS-44691","IG-0034382","AX-44691",5,90.4,"Consumer"
"44692","AP-44692","RS-44692","NS-0034383","DZ-44692",3,20.7,"Consumer"
"44693","PZ-44693","AB-44693","EY-0034384","LM-44693",3,113.8,"Consumer"
"44694","RS-44694","RS-44694","AN-0034385","DZ-44694",3,55.2,"Consumer"
"44695","CP-44695","OL-44695","LL-0034386","AX-44695",1,165.5,"Consumer"
"44696","AP-44696","PZ-44696","AY-0034387","AX-44696",5,86.6,"Home Office"
"44697","PZ-44697","PQ-44697","AY-0034388","MZ-44697",1,131.5,"Corporate"
"44698","PQ-44698","AP-44698","NN-0034389","TA-44698",5,7.2,"Home Office"
"44699","AP-44699","OL-44699","SS-0034390","OP-44699",3,2.5,"Consumer"
"44700","PQ-44700","XP-44700","OX-0034391","PQ-44700",3,31,"Home Office"
"44701","XP-44701","RS-44701","IZ-0034392","LM-44701",3,110.4,"Home Office"
"44702","CP-44702","PQ-44702","ER-0034393","PQ-44702",1,130.9,"Consumer"
"44703","PQ-44703","AB-44703","ME-0034394","DF-44703",2,31,"Corporate"
"44704","AB-44704","OL-44704","DT-0034395","DZ-44704",5,125.2,"Consumer"
"44705","PQ-44705","RS-44705","EN-0034396","LM-44705",4,59.9,"Corporate"
"44706","CP-44706","OL-44706","BS-0034397","TA-44706",5,106,"Consumer"
"44707","CP-44707","AB-44707","LE-0034398","JK-44707",2,100.3,"Consumer"
"44708","PZ-44708","PZ-44708","EY-0034399","AX-44708",5,127.1,"Consumer"
"44709","RS-44709","PZ-44709","LS-0034400","DZ-44709",3,19.2,"Consumer"
"44710","AP-44710","PZ-44710","AM-0034401","DF-44710",2,42.5,"Corporate"
"44711","AB-44711","XP-44711","WE-0034402","DF-44711",2,29.8,"Consumer"
"44712","RS-44712","PQ-44712","AY-0034403","OP-44712",4,126.1,"Corporate"
"44713","AB-44713","AB-44713","ER-0034404","LM-44713",1,126.6,"Corporate"
"44714","XP-44714","PQ-44714","RE-0034405","PQ-44714",4,15.5,"Consumer"
"44715","RS-44715","XP-44715","DT-0034406","LP-44715",1,141.2,"Corporate"
"44716","OL-44716","AP-44716","EN-0034407","LM-44716",5,71.1,"Corporate"
"44717","RS-44717","AP-44717","TE-0034408","LM-44717",4,138.2,"Consumer"
"44718","XP-44718","XP-44718","WE-0034409","TA-44718",5,86.6,"Consumer"
"44719","XP-44719","RS-44719","EN-0034410","LP-44719",4,129.3,"Consumer"
"44720","PZ-44720","PQ-44720","YD-0034411","DZ-44720",5,18.1,"Consumer"
"44721","PQ-44721","CP-44721","ON-0034412","TA-44721",5,17,"Consumer"
"44722","PQ-44722","XP-44722","EN-0034413","AX-44722",3,34.7,"Home Office"
"44723","PZ-44723","RS-44723","ON-0034414","PQ-44723",1,137.3,"Consumer"
"44724","AB-44724","PQ-44724","BS-0034415","OP-44724",2,111.7,"Consumer"
"44725","XP-44725","AB-44725","EN-0034416","MZ-44725",2,31,"Corporate"
"44726","XP-44726","PZ-44726","ER-0034417","PQ-44726",1,138.9,"Consumer"
"44727","RS-44727","RS-44727","EY-0034418","JK-44727",3,74.2,"Consumer"
"44728","OL-44728","CP-44728","LL-0034419","DF-44728",5,130.8,"Consumer"
"44729","AP-44729","RS-44729","PE-0034420","LP-44729",5,106.2,"Consumer"
"44730","OL-44730","OL-44730","AU-0034421","LM-44730",2,133.6,"Consumer"
"44731","XP-44731","AB-44731","IN-0034422","DF-44731",3,25.7,"Consumer"
"44732","PQ-44732","AP-44732","NG-0034423","LM-44732",1,1.6,"Consumer"
"44733","AB-44733","RS-44733","AS-0034424","AX-44733",2,32.2,"Corporate"
"44734","OL-44734","CP-44734","NI-0034425","PQ-44734",5,99.2,"Consumer"
"44735","XP-44735","RS-44735","SS-0034426","OP-44735",1,130.9,"Consumer"
"44736","OL-44736","PZ-44736","RD-0034427","DF-44736",2,31,"Consumer"
"44737","AP-44737","PQ-44737","TH-0034428","PQ-44737",5,136.6,"Corporate"
"44738","CP-44738","CP-44738","AM-0034429","LM-44738",5,47.2,"Consumer"
"44739","PQ-44739","CP-44739","ON-0034430","OP-44739",4,158.1,"Consumer"
"44740","XP-44740","XP-44740","EE-0034431","MZ-44740",3,98.4,"Consumer"
"44741","CP-44741","AB-44741","AM-0034432","DZ-44741",2,116.2,"Corporate"
"44742","RS-44742","CP-44742","NO-0034433","LM-44742",5,7.2,"Consumer"
"44743","AB-44743","AB-44743","ER-0034434","DZ-44743",4,1.6,"Consumer"
"44744","PZ-44744","RS-44744","LS-0034435","JK-44744",4,22.5,"Consumer"
"44745","AB-44745","PZ-44745","ER-0034436","TA-44745",3,117.1,"Corporate"
"44746","PQ-44746","AP-44746","VA-0034437","OP-44746",1,130.9,"Consumer"
"44747","OL-44747","XP-44747","CK-0034438","AX-44747",5,12.4,"Consumer"
"44748","RS-44748","RS-44748","LL-0034439","DZ-44748",1,145.7,"Consumer"
"44749","RS-44749","PQ-44749","ON-0034440","PQ-44749",3,59.9,"Consumer"
"44750","OL-44750","PZ-44750","NS-0034441","LM-44750",3,153.1,"Consumer"
"44751","AP-44751","AB-44751","IO-0034442","DF-44751",2,112.1,"Home Office"
"44752","PZ-44752","PQ-44752","ER-0034443","PQ-44752",3,105.3,"Corporate"
"44753","AB-44753","RS-44753","IN-0034444","OP-44753",1,24.6,"Home Office"
"44754","OL-44754","AB-44754","IN-0034445","JK-44754",3,28.3,"Consumer"
"44755","PZ-44755","XP-44755","EZ-0034446","JK-44755",5,23.7,"Consumer"
"44756","AB-44756","OL-44756","KY-0034447","JK-44756",5,132.8,"Consumer"
"44757","OL-44757","OL-44757","AN-0034448","JK-44757",3,113.8,"Consumer"
"44758","PZ-44758","PZ-44758","TY-0034449","OP-44758",1,62,"Consumer"
"44759","PZ-44759","PQ-44759","ON-0034450","LM-44759",3,127.5,"Consumer"
"44760","XP-44760","PQ-44760","MS-0034451","DF-44760",2,72.6,"Consumer"
"44761","XP-44761","AB-44761","IO-0034452","AX-44761",2,153.1,"Corporate"
"44762","RS-44762","AB-44762","NG-0034453","TA-44762",5,76.8,"Home Office"
"44763","OL-44763","AB-44763","ON-0034454","PQ-44763",3,124.9,"Consumer"
"44764","XP-44764","PQ-44764","LD-0034455","TA-44764",2,22.5,"Corporate"
"44765","PZ-44765","PZ-44765","AY-0034456","MZ-44765",3,2.5,"Home Office"
"44766","PZ-44766","AB-44766","LL-0034457","LP-44766",5,23.7,"Home Office"
"44767","AB-44767","PZ-44767","CK-0034458","PQ-44767",4,117.1,"Corporate"
"44768","AB-44768","CP-44768","NE-0034459","JK-44768",1,122.4,"Consumer"
"44769","CP-44769","RS-44769","AK-0034460","JK-44769",4,15.5,"Home Office"
"44770","RS-44770","PZ-44770","EN-0034461","LM-44770",2,134.3,"Corporate"
"44771","PQ-44771","PZ-44771","KY-0034462","TA-44771",2,66.3,"Consumer"
"44772","CP-44772","OL-44772","AN-0034463","LM-44772",3,130.8,"Consumer"
"44773","CP-44773","XP-44773","TT-0034464","TA-44773",3,92.5,"Consumer"
"44774","OL-44774","OL-44774","OE-0034465","AX-44774",1,135.8,"Consumer"
"44775","PZ-44775","XP-44775","RN-0034466","TA-44775",3,19.2,"Consumer"
"44776","XP-44776","PZ-44776","YN-0034467","LM-44776",3,28.3,"Home Office"
"44777","AB-44777","XP-44777","AN-0034468","OP-44777",3,27.4,"Consumer"
"44778","PZ-44778","PZ-44778","KS-0034469","JK-44778",1,139.5,"Home Office"
"44779","PQ-44779","CP-44779","ES-0034470","DZ-44779",2,116,"Home Office"
"44780","AB-44780","AB-44780","AN-0034471","MZ-44780",4,15.5,"Consumer"
"44781","AB-44781","CP-44781","ER-0034472","PQ-44781",2,134.3,"Corporate"
"44782","XP-44782","PQ-44782","CE-0034473","PQ-44782",4,47.2,"Home Office"
"44783","CP-44783","OL-44783","RI-0034474","JK-44783",1,165.5,"Consumer"
"44784","AB-44784","PZ-44784","ON-0034475","OP-44784",3,110.1,"Corporate"
"44785","RS-44785","CP-44785","AM-0034476","LM-44785",4,111.8,"Consumer"
"44786","PQ-44786","PQ-44786","ER-0034477","MZ-44786",5,1.8,"Home Office"
"44787","PZ-44787","RS-44787","NG-0034478","MZ-44787",5,17,"Consumer"
"44788","OL-44788","OL-44788","CH-0034479","DZ-44788",5,29.8,"Corporate"
"44789","AB-44789","RS-44789","NS-0034480","DF-44789",3,117.1,"Consumer"
"44790","AB-44790","PZ-44790","RA-0034481","MZ-44790",5,90.4,"Corporate"
"44791","PZ-44791","PQ-44791","HN-0034482","PQ-44791",3,20.7,"Corporate"
"44792","PQ-44792","OL-44792","OR-0034483","TA-44792",2,125.2,"Corporate"
"44793","RS-44793","AP-44793","ST-0034484","LM-44793",4,53.6,"Home Office"
"44794","PQ-44794","AP-44794","RO-0034485","AX-44794",1,163,"Consumer"
"44795","PZ-44795","RS-44795","RA-0034486","AX-44795",2,104.2,"Consumer"
"44796","AP-44796","RS-44796","LL-0034487","LM-44796",3,105.3,"Corporate"
"44797","AP-44797","CP-44797","NY-0034488","LP-44797",5,18.1,"Home Office"
"44798","RS-44798","RS-44798","RD-0034489","OP-44798",4,1.6,"Consumer"
"44799","AP-44799","OL-44799","NG-0034490","AX-44799",4,22.5,"Consumer"
"44800","CP-44800","OL-44800","NE-0034491","TA-44800",4,126.1,"Consumer"
"44801","OL-44801","PQ-44801","EN-0034492","AX-44801",4,98.9,"Consumer"
"44802","RS-44802","RS-44802","EE-0034493","TA-44802",1,62,"Consumer"
"44803","CP-44803","OL-44803","DE-0034494","AX-44803",5,91,"Corporate"
"44804","XP-44804","OL-44804","TH-0034495","LP-44804",5,71.1,"Consumer"
"44805","XP-44805","AP-44805","EY-0034496","PQ-44805",4,158.1,"Corporate"
"44806","PZ-44806","CP-44806","DT-0034497","LP-44806",2,100.3,"Home Office"
"44807","CP-44807","CP-44807","ON-0034498","LP-44807",2,124.9,"Home Office"
"44808","XP-44808","RS-44808","LE-0034499","OP-44808",1,24.6,"Corporate"
"44809","PQ-44809","OL-44809","EN-0034500","OP-44809",2,42.5,"Consumer"
"44810","PQ-44810","AB-44810","PE-0034501","PQ-44810",3,31,"Consumer"
"44811","AB-44811","PZ-44811","ER-0034502","DF-44811",1,139.5,"Home Office"
"44812","OL-44812","OL-44812","RD-0034503","DF-44812",1,126.6,"Consumer"
"44813","PZ-44813","XP-44813","EN-0034504","LM-44813",3,20.7,"Corporate"
"44814","PQ-44814","AP-44814","HY-0034505","DZ-44814",3,134.3,"Consumer"
"44815","PZ-44815","XP-44815","ON-0034506","LP-44815",3,59.9,"Consumer"
"44816","PZ-44816","RS-44816","AK-0034507","PQ-44816",2,143.2,"Home Office"
"44817","AB-44817","PQ-44817","EY-0034508","AX-44817",1,110.1,"Consumer"
"44818","OL-44818","CP-44818","IS-0034509","OP-44818",2,129.3,"Consumer"
"44819","AB-44819","RS-44819","ON-0034510","MZ-44819",3,12.7,"Home Office"
"44820","PZ-44820","PZ-44820","EL-0034511","LM-44820",1,3.3,"Consumer"
"44821","RS-44821","XP-44821","AM-0034512","JK-44821",1,37.1,"Home Office"
"44822","PZ-44822","RS-44822","AN-0034513","AX-44822",2,126.1,"Consumer"
"44823","PZ-44823","CP-44823","LE-0034514","MZ-44823",4,98.9,"Consumer"
"44824","PZ-44824","XP-44824","IN-0034515","JK-44824",3,20.7,"Home Office"
"44825","XP-44825","AB-44825","ES-0034516","PQ-44825",5,125.2,"Home Office"
"44826","PQ-44826","CP-44826","NO-0034517","JK-44826",5,47.2,"Consumer"
"44827","PQ-44827","PZ-44827","SS-0034518","DF-44827",2,163,"Consumer"
"44828","AP-44828","XP-44828","ER-0034519","PQ-44828",4,92.5,"Corporate"
"44829","RS-44829","AP-44829","DT-0034520","MZ-44829",4,94.4,"Corporate"
"44830","AB-44830","PQ-44830","ER-0034521","DZ-44830",3,22.5,"Home Office"
"44831","XP-44831","PZ-44831","L--0034522","MZ-44831",2,1.6,"Consumer"
"44832","AB-44832","CP-44832","ON-0034523","DZ-44832",1,35.9,"Consumer"
"44833","RS-44833","CP-44833","IC-0034524","LP-44833",3,123.8,"Consumer"
"44834","AB-44834","XP-44834","ON-0034525","DZ-44834",4,90.4,"Consumer"
"44835","PZ-44835","RS-44835","EN-0034526","LP-44835",4,15.5,"Consumer"
"44836","PQ-44836","CP-44836","WE-0034527","LM-44836",3,113.8,"Consumer"
"44837","XP-44837","AB-44837","CH-0034528","PQ-44837",4,53.6,"Corporate"
"44838","OL-44838","PZ-44838","ES-0034529","OP-44838",5,118.4,"Consumer"
"44839","CP-44839","PZ-44839","EN-0034530","LP-44839",3,104.2,"Consumer"
"44840","OL-44840","RS-44840","CH-0034531","LM-44840",4,120.6,"Corporate"
"44841","PZ-44841","PQ-44841","GS-0034532","DF-44841",2,18.1,"Consumer"
"44842","AB-44842","PQ-44842","ES-0034533","AX-44842",4,1.6,"Home Office"
"44843","OL-44843","XP-44843","EY-0034534","LP-44843",2,32.2,"Corporate"
"44844","CP-44844","CP-44844","ER-0034535","AX-44844",5,132.8,"Corporate"
"44845","OL-44845","XP-44845","AB-0034536","MZ-44845",3,120.2,"Home Office"
"44846","PZ-44846","OL-44846","RI-0034537","DF-44846",4,15.5,"Consumer"
"44847","PZ-44847","PZ-44847","ER-0034538","TA-44847",5,113.8,"Consumer"
"44848","CP-44848","XP-44848","UN-0034539","LP-44848",2,63.1,"Consumer"
"44849","XP-44849","CP-44849","LL-0034540","DZ-44849",3,160.6,"Consumer"
"44850","XP-44850","CP-44850","NI-0034541","TA-44850",2,112.1,"Consumer"
"44851","AB-44851","AB-44851","TY-0034542","PQ-44851",1,135.8,"Consumer"
"44852","AP-44852","CP-44852","NS-0034543","JK-44852",2,20.3,"Corporate"
"44853","RS-44853","CP-44853","ER-0034544","LM-44853",4,21.3,"Consumer"
"44854","AP-44854","PZ-44854","AT-0034545","JK-44854",5,23.7,"Corporate"
"44855","PQ-44855","XP-44855","TO-0034546","DZ-44855",3,110.4,"Consumer"
"44856","XP-44856","AB-44856","ER-0034547","DZ-44856",2,124.5,"Corporate"
"44857","CP-44857","RS-44857","AN-0034548","MZ-44857",2,31,"Home Office"
"44858","PZ-44858","XP-44858","AN-0034549","TA-44858",3,120.6,"Consumer"
"44859","CP-44859","CP-44859","CK-0034550","JK-44859",3,64.7,"Corporate"
"44860","XP-44860","RS-44860","ON-0034551","DF-44860",2,153.1,"Consumer"
"44861","CP-44861","PZ-44861","RS-0034552","JK-44861",5,86.6,"Consumer"
"44862","RS-44862","CP-44862","NS-0034553","DZ-44862",4,111.8,"Consumer"
"44863","CP-44863","RS-44863","RT-0034554","TA-44863",3,12.7,"Consumer"
"44864","PZ-44864","XP-44864","EE-0034555","MZ-44864",3,2.5,"Corporate"
"44865","AP-44865","XP-44865","TE-0034556","DF-44865",3,34.7,"Consumer"
"44866","RS-44866","OL-44866","TH-0034557","MZ-44866",2,126.1,"Home Office"
"44867","AP-44867","PZ-44867","AM-0034558","AX-44867",3,126.6,"Home Office"
"44868","XP-44868","AP-44868","RT-0034559","JK-44868",4,15.5,"Home Office"
"44869","XP-44869","CP-44869","CE-0034560","DZ-44869",5,136.6,"Consumer"
"44870","OL-44870","XP-44870","MS-0034561","AX-44870",4,53.6,"Consumer"
"44871","CP-44871","OL-44871","LL-0034562","MZ-44871",4,148.2,"Consumer"
"44872","XP-44872","PQ-44872","VE-0034563","MZ-44872",3,92.5,"Corporate"
"44873","AP-44873","CP-44873","ON-0034564","DF-44873",4,129.3,"Consumer"
"44874","AB-44874","CP-44874","EN-0034565","LM-44874",1,26.8,"Corporate"
"44875","PQ-44875","PZ-44875","TT-0034566","LP-44875",3,28.3,"Corporate"
"44876","CP-44876","PZ-44876","EN-0034567","LM-44876",5,35.9,"Home Office"
"44877","CP-44877","PZ-44877","CH-0034568","LP-44877",1,137.3,"Corporate"
"44878","PQ-44878","AB-44878","ER-0034569","AX-44878",2,120.2,"Corporate"
"44879","PQ-44879","PZ-44879","KE-0034570","AX-44879",1,62,"Home Office"
"44880","CP-44880","AB-44880","AM-0034571","AX-44880",1,141.2,"Home Office"
"44881","AB-44881","XP-44881","NA-0034572","TA-44881",5,63.1,"Home Office"
"44882","RS-44882","OL-44882","RD-0034573","JK-44882",3,145.7,"Consumer"
"44883","PZ-44883","XP-44883","RD-0034574","JK-44883",5,86.6,"Consumer"
"44884","AB-44884","XP-44884","KY-0034575","LM-44884",2,129.3,"Consumer"
"44885","CP-44885","AB-44885","AY-0034576","TA-44885",2,20.3,"Home Office"
"44886","AB-44886","OL-44886","EN-0034577","JK-44886",2,42.5,"Home Office"
"44887","RS-44887","PZ-44887","GE-0034578","DZ-44887",5,17.6,"Corporate"
"44888","AB-44888","AP-44888","DE-0034579","OP-44888",2,135,"Corporate"
"44889","AB-44889","RS-44889","ER-0034580","OP-44889",4,107.4,"Corporate"
"44890","OL-44890","XP-44890","IN-0034581","JK-44890",4,15.5,"Home Office"
"44891","XP-44891","PQ-44891","AN-0034582","LP-44891",2,134.3,"Home Office"
"44892","RS-44892","OL-44892","LL-0034583","LM-44892",4,66.3,"Corporate"
"44893","XP-44893","AB-44893","TO-0034584","LP-44893",1,158.1,"Consumer"
"44894","AP-44894","OL-44894","NG-0034585","JK-44894",1,112.1,"Consumer"
"44895","XP-44895","CP-44895","TE-0034586","LM-44895",4,120.6,"Consumer"
"44896","AP-44896","RS-44896","AN-0034587","LP-44896",3,22.5,"Corporate"
"44897","PQ-44897","AP-44897","TO-0034588","LP-44897",5,17,"Consumer"
"44898","PQ-44898","RS-44898","RD-0034589","LM-44898",3,23.7,"Corporate"
"44899","CP-44899","XP-44899","RN-0034590","AX-44899",3,130.6,"Consumer"
"44900","PZ-44900","XP-44900","UN-0034591","MZ-44900",3,113.8,"Consumer"
"44901","PQ-44901","RS-44901","LD-0034592","LM-44901",2,31,"Corporate"
"44902","CP-44902","AB-44902","EE-0034593","MZ-44902",1,136.6,"Consumer"
"44903","PZ-44903","AB-44903","TH-0034594","MZ-44903",4,53.6,"Consumer"
"44904","RS-44904","RS-44904","LL-0034595","DF-44904",1,163,"Home Office"
"44905","OL-44905","OL-44905","ON-0034596","AX-44905",2,96.4,"Corporate"
"44906","CP-44906","OL-44906","EY-0034597","MZ-44906",3,105.3,"Consumer"
"44907","AP-44907","PZ-44907","EL-0034598","LM-44907",5,12.7,"Consumer"
"44908","PZ-44908","AB-44908","NG-0034599","AX-44908",3,28.3,"Consumer"
"44909","AP-44909","XP-44909","PE-0034600","DF-44909",5,17.6,"Consumer"
"44910","OL-44910","CP-44910","ER-0034601","OP-44910",5,132.8,"Consumer"
"44911","AP-44911","OL-44911","ES-0034602","DF-44911",2,111.7,"Consumer"
"44912","RS-44912","XP-44912","ER-0034603","OP-44912",5,12.4,"Corporate"
"44913","PZ-44913","OL-44913","ER-0034604","DZ-44913",1,141.2,"Home Office"
"44914","RS-44914","PQ-44914","AR-0034605","MZ-44914",5,63.1,"Home Office"
"44915","AB-44915","XP-44915","NS-0034606","JK-44915",3,160.6,"Corporate"
"44916","PZ-44916","PZ-44916","TH-0034607","DF-44916",3,98.4,"Corporate"
"44917","PQ-44917","AP-44917","ER-0034608","LP-44917",5,127.1,"Corporate"
"44918","AB-44918","RS-44918","RF-0034609","LP-44918",3,19.2,"Corporate"
"44919","XP-44919","XP-44919","SS-0034610","DF-44919",2,42.5,"Consumer"
"44920","AB-44920","RS-44920","EN-0034611","AX-44920",2,39.6,"Consumer"
"44921","PQ-44921","AB-44921","NZ-0034612","PQ-44921",1,137.3,"Consumer"
"44922","OL-44922","XP-44922","LL-0034613","AX-44922",1,128.7,"Corporate"
"44923","RS-44923","RS-44923","EZ-0034614","DZ-44923",4,15.5,"Corporate"
"44924","OL-44924","AB-44924","EZ-0034615","LP-44924",4,138.9,"Corporate"
"44925","AB-44925","XP-44925","ER-0034616","JK-44925",4,72.6,"Consumer"
"44926","CP-44926","XP-44926","UM-0034617","LP-44926",4,138.2,"Corporate"
"44927","XP-44927","AP-44927","NG-0034618","DZ-44927",2,100.3,"Consumer"
"44928","OL-44928","CP-44928","WN-0034619","DZ-44928",2,129.3,"Corporate"
"44929","PQ-44929","PQ-44929","IE-0034620","OP-44929",4,24.6,"Consumer"
"44930","CP-44930","RS-44930","LE-0034621","MZ-44930",3,2.5,"Consumer"
"44931","RS-44931","AP-44931","ER-0034622","DF-44931",2,29.8,"Consumer"
"44932","OL-44932","AP-44932","AN-0034623","PQ-44932",3,130.6,"Consumer"
"44933","PZ-44933","CP-44933","AN-0034624","MZ-44933",4,98.9,"Corporate"
"44934","OL-44934","AB-44934","RO-0034625","DZ-44934",2,31,"Consumer"
"44935","OL-44935","PQ-44935","CH-0034626","DZ-44935",4,111.5,"Consumer"
"44936","OL-44936","RS-44936","NG-0034627","OP-44936",1,74.2,"Corporate"
"44937","CP-44937","AP-44937","NN-0034628","MZ-44937",3,160.6,"Consumer"
"44938","OL-44938","RS-44938","KS-0034629","PQ-44938",2,112.1,"Home Office"
"44939","RS-44939","RS-44939","TT-0034630","DZ-44939",3,131.5,"Corporate"
"44940","AP-44940","OL-44940","IN-0034631","JK-44940",2,18.1,"Consumer"
"44941","AP-44941","RS-44941","NN-0034632","LP-44941",5,17,"Home Office"
"44942","CP-44942","PZ-44942","IO-0034633","DZ-44942",2,39.6,"Home Office"
"44943","PQ-44943","AP-44943","TT-0034634","AX-44943",5,110.4,"Corporate"
"44944","PZ-44944","AB-44944","NG-0034635","LP-44944",3,107.4,"Home Office"
"44945","XP-44945","PQ-44945","OS-0034636","JK-44945",2,31,"Corporate"
"44946","CP-44946","PZ-44946","ST-0034637","DZ-44946",5,102.4,"Corporate"
"44947","PZ-44947","XP-44947","IG-0034638","PQ-44947",4,66.3,"Consumer"
"44948","PZ-44948","OL-44948","SO-0034639","DF-44948",2,158.1,"Corporate"
"44949","RS-44949","AB-44949","NG-0034640","AX-44949",5,96.4,"Consumer"
"44950","XP-44950","AB-44950","NT-0034641","LP-44950",2,124.9,"Corporate"
"44951","AP-44951","CP-44951","ND-0034642","OP-44951",1,24.6,"Corporate"
"44952","XP-44952","OL-44952","AN-0034643","AX-44952",1,4.2,"Consumer"
"44953","OL-44953","PQ-44953","CK-0034644","TA-44953",5,17.6,"Corporate"
"44954","RS-44954","PZ-44954","UN-0034645","TA-44954",3,130.6,"Consumer"
"44955","PQ-44955","PZ-44955","RA-0034646","TA-44955",2,124.5,"Consumer"
"44956","CP-44956","RS-44956","TH-0034647","OP-44956",2,31,"Home Office"
"44957","AB-44957","XP-44957","ON-0034648","TA-44957",3,113.8,"Consumer"
"44958","RS-44958","PQ-44958","ER-0034649","AX-44958",4,66.3,"Corporate"
"44959","CP-44959","RS-44959","LE-0034650","OP-44959",3,130.8,"Corporate"
"44960","PQ-44960","AB-44960","IO-0034651","TA-44960",2,108.2,"Consumer"
"44961","RS-44961","XP-44961","ON-0034652","DF-44961",1,127.1,"Corporate"
"44962","PQ-44962","PZ-44962","AS-0034653","JK-44962",4,11.6,"Consumer"
"44963","OL-44963","XP-44963","KY-0034654","DZ-44963",3,2.5,"Consumer"
"44964","PZ-44964","AP-44964","AY-0034655","LP-44964",4,22.5,"Home Office"
"44965","CP-44965","RS-44965","CK-0034656","AX-44965",2,139.5,"Consumer"
"44966","AB-44966","CP-44966","DE-0034657","TA-44966",5,101.1,"Corporate"
"44967","AB-44967","AB-44967","CH-0034658","DF-44967",5,12.4,"Home Office"
"44968","OL-44968","AP-44968","ST-0034659","DZ-44968",1,141.2,"Corporate"
"44969","AB-44969","PZ-44969","NI-0034660","MZ-44969",5,39.3,"Corporate"
"44970","PQ-44970","RS-44970","RT-0034661","LP-44970",4,138.2,"Consumer"
"44971","OL-44971","XP-44971","DT-0034662","PQ-44971",4,92.5,"Home Office"
"44972","CP-44972","XP-44972","ON-0034663","OP-44972",4,129.3,"Consumer"
"44973","PZ-44973","OL-44973","IN-0034664","MZ-44973",4,11.6,"Consumer"
"44974","RS-44974","RS-44974","NZ-0034665","LM-44974",4,21.3,"Consumer"
"44975","CP-44975","OL-44975","HN-0034666","DZ-44975",2,39.6,"Corporate"
"44976","AB-44976","AB-44976","ED-0034667","DZ-44976",5,99.2,"Consumer"
"44977","OL-44977","AP-44977","RN-0034668","LP-44977",4,90.4,"Corporate"
"44978","XP-44978","OL-44978","NG-0034669","MZ-44978",4,15.5,"Corporate"
"44979","CP-44979","PZ-44979","ER-0034670","PQ-44979",2,134.3,"Home Office"
"44980","CP-44980","PQ-44980","AS-0034671","DF-44980",4,53.6,"Corporate"
